tweet_id,user_handle,timestamp,tweet_text,candidate,party,retweets,likes,sentiment
905,@news954,11/12/2024 15:03,"Harris stands for justice and equality, proud to support her.",Kamala Harris,Democratic Party,529,132,positive
906,@market406,11/16/2024 4:35,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,506,49,positive
907,@progressive948,11/10/2024 19:29,"Kennedy sounds confused lately, his stance is unclear.",Robert Kennedy,Independent,420,276,negative
908,@freedom973,11/19/2024 11:21,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,375,94,positive
909,@eco840,11/9/2024 4:07,Jill Stein's platform feels unrealistic at this point.,Jill Stein,Green Party,445,347,negative
910,@patriot844,11/7/2024 17:48,Libertarians still trying to make noise this cycle.,Chase Oliver,Libertarian Party,213,129,neutral
911,@progressive218,11/20/2024 4:34,Trump knows how to get things DONE.,Donald Trump,Republican Party,265,440,positive
912,@freedom312,11/20/2024 8:34,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,42,396,positive
913,@news861,11/17/2024 5:46,Oliver's campaign is growing slowly but surely.,Chase Oliver,Libertarian Party,42,415,neutral
914,@user591,11/7/2024 16:47,"Finally, someone breaking away from the two-party drama.",Robert Kennedy,Independent,182,290,positive
915,@eco678,11/20/2024 4:30,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,354,47,positive
916,@freedom224,11/13/2024 17:04,Jill Stein keeps climate action front and center,Jill Stein,Green Party,299,48,positive
917,@voter867,11/18/2024 5:02,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,231,134,positive
918,@progressive379,11/8/2024 20:33,Jill Stein keeps climate action front and center,Jill Stein,Green Party,182,203,positive
919,@progressive359,11/7/2024 14:03,Donald Trump continues to hold rallies across the country.,Donald Trump,Republican Party,230,91,neutral
920,@news941,11/10/2024 8:04,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,563,456,positive
921,@user784,11/13/2024 12:56,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,34,197,positive
922,@patriot393,11/17/2024 22:36,He's definitely dominating media coverage again.,Donald Trump,Republican Party,457,277,neutral
923,@patriot162,11/19/2024 23:35,"Finally, someone breaking away from the two-party drama.",Robert Kennedy,Independent,54,299,positive
924,@freedom290,11/14/2024 10:45,Jill Stein keeps climate action front and center,Jill Stein,Green Party,293,305,positive
925,@market448,11/13/2024 22:23,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,598,311,positive
926,@progressive590,11/10/2024 15:15,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,465,346,positive
927,@freedom532,11/8/2024 4:01,"Trump is so divisive. We need unity, not chaos.",Donald Trump,Republican Party,247,343,negative
928,@news286,11/11/2024 18:40,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,430,247,positive
929,@user369,11/15/2024 0:06,Libertarians still trying to make noise this cycle.,Chase Oliver,Libertarian Party,41,186,neutral
930,@patriot380,11/8/2024 4:56,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,74,184,positive
931,@voice271,11/13/2024 2:58,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,538,273,positive
932,@voter975,11/8/2024 12:24,"Too idealistic, not practical enough for real change.",Jill Stein,Green Party,253,315,negative
933,@voter238,11/13/2024 17:13,Trump's campaign seems focused on the economy again.,Donald Trump,Republican Party,585,475,neutral
934,@voice925,11/12/2024 9:30,Finally a candidate who respects personal choice!,Chase Oliver,Libertarian Party,56,400,positive
935,@user767,11/14/2024 23:07,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,136,466,positive
936,@politics128,11/8/2024 16:36,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,220,192,positive
937,@eco782,11/13/2024 22:43,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,484,97,positive
938,@freedom590,11/10/2024 16:22,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,449,486,positive
939,@patriot415,11/16/2024 19:31,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,358,139,positive
940,@news170,11/16/2024 13:47,Harris keeps focusing on healthcare and education again.,Kamala Harris,Democratic Party,38,63,neutral
941,@politics544,11/8/2024 10:34,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,516,165,positive
942,@patriot631,11/20/2024 22:28,Finally a candidate who respects personal choice!,Chase Oliver,Libertarian Party,250,41,positive
943,@news402,11/10/2024 4:44,"Finally, someone breaking away from the two-party drama.",Robert Kennedy,Independent,432,59,positive
944,@freedom262,11/16/2024 14:25,Jill Stein keeps climate action front and center,Jill Stein,Green Party,324,93,positive
945,@market372,11/16/2024 2:48,"She's still polling low, but her base is loyal.",Jill Stein,Green Party,427,466,neutral
946,@eco562,11/15/2024 2:49,Trump's campaign seems focused on the economy again.,Donald Trump,Republican Party,571,117,neutral
947,@progressive353,11/20/2024 13:30,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,221,453,positive
948,@voice381,11/11/2024 18:53,RFK Jr. spreading too many conspiracies again.,Robert Kennedy,Independent,292,220,negative
949,@market724,11/20/2024 21:49,Chase Oliver had another small rally today.,Chase Oliver,Libertarian Party,473,64,neutral
950,@politics109,11/8/2024 3:11,"Haven't heard much from Chase lately, but he's consistent.",Chase Oliver,Libertarian Party,480,455,neutral
951,@patriot942,11/14/2024 11:28,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,235,221,positive
952,@patriot689,11/15/2024 13:34,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,103,435,positive
953,@freedom903,11/9/2024 14:21,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,215,453,positive
954,@voter420,11/16/2024 1:20,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,138,122,positive
955,@market620,11/7/2024 17:10,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,222,222,positive
956,@politics247,11/19/2024 22:45,Same old rhetoric from Trump... getting tired of it.,Donald Trump,Republican Party,505,81,negative
957,@voter106,11/14/2024 20:54,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,275,384,positive
958,@market659,11/13/2024 15:47,Jill Stein keeps climate action front and center,Jill Stein,Green Party,134,353,positive
959,@voter452,11/15/2024 2:51,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,319,312,positive
960,@progressive846,11/13/2024 1:16,Libertarians never seem to get real traction.,Chase Oliver,Libertarian Party,541,72,negative
961,@user884,11/17/2024 11:05,Trump knows how to get things DONE.,Donald Trump,Republican Party,203,397,positive
962,@progressive830,11/12/2024 2:53,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,323,254,positive
963,@progressive690,11/20/2024 5:04,Oliver's campaign is growing slowly but surely.,Chase Oliver,Libertarian Party,175,461,neutral
964,@eco969,11/10/2024 18:52,Jill Stein keeps climate action front and center,Jill Stein,Green Party,125,311,positive
965,@eco941,11/16/2024 14:48,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,57,296,positive
966,@news190,11/13/2024 12:16,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,194,76,positive
967,@news716,11/13/2024 4:06,Oliver's message feels repetitive.,Chase Oliver,Libertarian Party,101,491,negative
968,@eco357,11/16/2024 13:36,Libertarians never seem to get real traction.,Chase Oliver,Libertarian Party,147,286,negative
969,@freedom354,11/8/2024 3:43,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,408,369,positive
970,@politics586,11/8/2024 21:59,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,341,425,positive
971,@politics697,11/11/2024 14:54,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,363,241,positive
972,@politics781,11/15/2024 9:20,I can't believe people still support this guy.,Donald Trump,Republican Party,334,313,negative
973,@politics744,11/9/2024 11:24,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,507,206,positive
974,@politics315,11/18/2024 10:44,Same old rhetoric from Trump... getting tired of it.,Donald Trump,Republican Party,140,372,negative
975,@market982,11/9/2024 12:36,Trump's campaign seems focused on the economy again.,Donald Trump,Republican Party,482,307,neutral
976,@voice969,11/12/2024 3:14,Kamala talks a lot but delivers very little.,Kamala Harris,Democratic Party,431,82,negative
977,@user549,11/17/2024 21:25,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,265,33,positive
978,@user347,11/14/2024 2:27,Kamala Harris seems out of touch lately.,Kamala Harris,Democratic Party,391,18,negative
979,@voice698,11/15/2024 12:00,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,267,329,positive
980,@market119,11/19/2024 5:56,Finally a candidate who respects personal choice!,Chase Oliver,Libertarian Party,596,69,positive
981,@patriot160,11/10/2024 9:38,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,348,106,positive
982,@freedom438,11/9/2024 12:58,Trump knows how to get things DONE.,Donald Trump,Republican Party,408,146,positive
983,@news964,11/20/2024 22:19,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,43,372,positive
984,@progressive530,11/14/2024 23:35,Jill Stein keeps climate action front and center,Jill Stein,Green Party,246,449,positive
985,@market439,11/16/2024 16:25,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,534,172,positive
986,@patriot530,11/17/2024 22:20,"Trump gave another speech today, crowd looked massive.",Donald Trump,Republican Party,219,436,neutral
987,@user284,11/18/2024 1:27,Not buying what Chase Oliver is selling.,Chase Oliver,Libertarian Party,450,185,negative
988,@eco732,11/10/2024 21:51,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,466,355,positive
989,@voter897,11/14/2024 4:01,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,303,183,positive
990,@voice421,11/18/2024 9:26,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,73,372,positive
991,@news495,11/16/2024 10:40,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,483,132,positive
992,@voice977,11/9/2024 10:52,"Finally, someone breaking away from the two-party drama.",Robert Kennedy,Independent,253,201,positive
993,@progressive471,11/9/2024 21:38,"Kamala Harris spoke in Atlanta today, solid points overall.",Kamala Harris,Democratic Party,462,35,neutral
994,@voice776,11/18/2024 20:47,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,64,238,positive
995,@freedom945,11/16/2024 15:58,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,591,391,positive
996,@market269,11/9/2024 20:11,"Kamala's debate performance was decent, nothing groundbreaking.",Kamala Harris,Democratic Party,479,397,neutral
997,@freedom549,11/14/2024 19:12,Donald Trump continues to hold rallies across the country.,Donald Trump,Republican Party,280,442,neutral
998,@news335,11/15/2024 14:34,Robert Kennedy keeps gaining attention as an independent.,Robert Kennedy,Independent,554,470,neutral
999,@voter836,11/16/2024 19:52,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,338,335,positive
1000,@freedom652,11/8/2024 9:44,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,392,111,positive
